latitude,longitude,acq_date,confidence,frp
30.094,75.0484,2023-11-04,74.8,231.1
29.9176,75.5845,2023-11-04,86.4,20.6
31.2721,74.4805,2023-11-04,70.9,192.7
31.1425,74.9005,2023-11-04,95.9,86.9
30.1825,76.6824,2023-11-04,74.8,155.2
30.3381,75.3136,2023-11-04,70.8,20.7
29.101,76.3245,2023-11-04,84.4,137.7
30.2002,74.5169,2023-11-04,71.4,73.3
30.045,76.3326,2023-11-04,90.7,200.7
29.4026,76.1986,2023-11-04,86.9,249.9
31.7903,75.2279,2023-11-04,88.6,161.4
31.5398,75.2718,2023-11-04,78.2,134.3
30.3527,76.3737,2023-11-04,89.9,32.0
32.1786,75.6592,2023-11-04,96.9,95.6
29.3469,77.1251,2023-11-04,88.5,36.7
29.6051,76.466,2023-11-04,87.2,246.7
29.7189,74.7539,2023-11-04,95.2,107.3
29.9646,76.8079,2023-11-04,81.0,60.8
30.7681,75.2356,2023-11-04,99.8,18.1
29.9633,76.7865,2023-11-04,82.4,250.3
30.6734,76.072,2023-11-04,73.8,186.7
30.1554,75.2861,2023-11-04,78.4,190.7
30.706,75.0953,2023-11-04,78.1,141.8
29.9002,74.9476,2023-11-04,73.8,217.3
30.4222,74.3966,2023-11-04,98.5,228.1
29.9884,76.0957,2023-11-04,85.3,223.9
31.5043,74.9786,2023-11-04,97.8,221.2
29.4204,75.9696,2023-11-04,93.1,158.5
29.4711,75.7126,2023-11-04,94.9,249.6
29.8897,75.8582,2023-11-04,90.2,164.5
29.8296,75.6341,2023-11-04,75.5,161.9
29.3833,76.1247,2023-11-04,81.1,257.5
30.2355,74.7949,2023-11-04,93.2,259.7
30.0632,75.0466,2023-11-04,70.0,223.0
29.7595,76.4372,2023-11-04,96.6,200.3
30.3513,75.8808,2023-11-04,79.3,148.6
30.9809,75.1601,2023-11-04,76.6,137.4
29.581,75.7207,2023-11-04,98.4,198.5
31.3373,74.8845,2023-11-04,87.8,222.1
29.9561,74.735,2023-11-04,85.4,183.4
29.9434,75.4136,2023-11-04,97.3,152.3
30.1277,75.0342,2023-11-04,76.2,53.1
29.6744,76.2646,2023-11-04,81.9,71.1
29.7916,77.029,2023-11-04,73.8,216.8
31.5534,74.7596,2023-11-04,87.7,98.0
31.0979,74.8877,2023-11-04,79.3,88.9
29.9931,75.4926,2023-11-04,90.0,136.0
29.476,75.2277,2023-11-04,92.0,104.2
31.5309,74.7297,2023-11-04,98.1,215.0
29.7259,75.9764,2023-11-04,86.7,140.4
29.7952,76.0498,2023-11-04,96.6,222.3
29.5997,75.2581,2023-11-04,71.9,76.8
29.4021,75.9355,2023-11-04,95.5,78.6
30.2575,75.8951,2023-11-04,75.2,232.1
29.3385,76.1842,2023-11-04,74.2,92.5
30.7125,75.0305,2023-11-04,92.6,84.7
30.0871,75.0433,2023-11-04,81.1,220.6
29.9832,76.7493,2023-11-04,74.6,82.4
30.0464,75.2979,2023-11-04,94.5,172.9
30.4762,75.7389,2023-11-04,81.5,109.3
31.1962,74.4861,2023-11-04,85.3,108.9
29.9084,75.3007,2023-11-04,76.2,96.4
29.0,76.2405,2023-11-04,73.5,92.4
30.0095,75.4881,2023-11-04,78.0,59.0
29.8268,75.8806,2023-11-04,80.6,104.8
30.3781,74.5521,2023-11-04,74.6,68.0
29.6155,74.0,2023-11-04,88.4,78.3
31.0002,74.1038,2023-11-04,85.9,120.1
29.7792,76.6016,2023-11-04,84.9,71.4
31.3257,75.5487,2023-11-04,74.4,109.0
31.5366,75.3431,2023-11-04,89.6,63.1
29.8031,77.1634,2023-11-04,88.8,212.5
30.5874,75.6738,2023-11-04,95.0,86.6
30.1962,75.7813,2023-11-04,80.7,77.5
29.886,76.9834,2023-11-04,83.5,88.4
31.5148,74.7605,2023-11-04,81.0,113.0
31.6365,75.4473,2023-11-04,87.9,19.0
29.7254,76.1475,2023-11-04,75.7,59.9
30.0937,75.7386,2023-11-04,87.3,215.8
29.6486,75.9181,2023-11-04,93.7,215.9
30.3332,74.8307,2023-11-04,78.1,149.6
30.0742,75.0786,2023-11-04,80.5,114.9
29.3443,76.6521,2023-11-04,88.4,56.3
31.2806,75.2981,2023-11-04,77.7,188.0
30.7906,74.7714,2023-11-04,90.8,143.0
30.4754,75.5105,2023-11-04,81.1,78.7
30.6059,75.8392,2023-11-04,81.3,158.4
31.8238,74.8002,2023-11-04,79.4,163.4
30.9072,75.9001,2023-11-04,92.0,165.5
32.1798,75.7544,2023-11-04,83.3,177.2
30.1596,75.281,2023-11-04,74.1,187.5
30.3827,75.1107,2023-11-04,87.9,162.2
30.15,75.816,2023-11-04,96.5,229.3
30.6214,75.3174,2023-11-04,82.8,45.3
29.9308,76.312,2023-11-04,74.9,32.8
31.5834,75.8146,2023-11-04,92.2,78.9
30.4958,74.1248,2023-11-04,71.5,257.9
30.451,74.604,2023-11-04,89.7,244.8
29.805,74.9851,2023-11-04,72.4,210.6
31.8103,74.9833,2023-11-04,72.2,138.9
30.2059,74.9912,2023-11-04,96.1,111.5
29.7357,75.7281,2023-11-04,72.3,240.8
29.9706,75.9163,2023-11-04,81.4,223.4
29.8852,74.915,2023-11-04,85.1,137.9
31.4399,75.2008,2023-11-04,79.5,119.7
30.3492,75.0526,2023-11-04,84.5,71.4
30.5486,76.328,2023-11-04,85.6,187.3
29.6341,76.2396,2023-11-04,90.4,16.7
31.3406,75.2197,2023-11-04,81.2,188.9
30.3384,76.2316,2023-11-04,72.1,153.6
30.1944,75.3464,2023-11-04,80.0,160.2
31.6736,74.7531,2023-11-04,81.7,87.3
30.1151,75.485,2023-11-04,92.5,122.2
31.0114,74.8717,2023-11-04,75.1,211.9
30.1203,76.2471,2023-11-04,82.6,121.2
31.1757,74.9621,2023-11-04,94.9,81.5
29.3353,74.8888,2023-11-04,96.6,152.8
31.5617,75.8669,2023-11-04,76.8,158.8
30.5958,74.952,2023-11-04,76.8,155.2
30.6037,75.2675,2023-11-04,88.5,146.0
31.553,75.1394,2023-11-04,83.6,163.2
29.2737,76.7553,2023-11-04,70.2,135.6
30.2991,75.3569,2023-11-04,90.9,113.9
29.5127,76.5629,2023-11-04,86.6,69.4
29.6156,76.5311,2023-11-04,71.7,157.1
30.1951,75.5034,2023-11-04,78.1,166.1
30.8275,75.7711,2023-11-04,77.7,165.8
29.8834,76.3644,2023-11-04,80.1,167.6
29.4312,75.1034,2023-11-04,72.1,139.0
31.2738,75.4585,2023-11-04,87.9,195.5
29.9872,75.7481,2023-11-04,91.5,16.7
29.1861,76.5058,2023-11-04,94.4,142.9
30.437,76.8169,2023-11-04,91.1,209.0
30.1419,76.1491,2023-11-04,92.0,36.1
29.9571,76.7403,2023-11-04,83.6,219.6
29.4297,75.1127,2023-11-04,74.4,231.1
29.9139,76.269,2023-11-04,83.8,44.9
29.6564,75.3799,2023-11-04,96.4,188.2
30.2858,75.1381,2023-11-04,96.1,75.9
29.8665,76.6569,2023-11-04,96.3,34.8
30.6136,74.9204,2023-11-04,71.6,39.4
30.0438,76.6182,2023-11-04,80.9,141.7
31.8849,74.8267,2023-11-04,71.4,168.4
30.6768,74.6042,2023-11-04,74.6,241.3
31.3091,75.1862,2023-11-04,75.9,79.0
30.0037,75.7155,2023-11-04,80.8,86.2
29.6303,75.4816,2023-11-04,94.6,102.1
30.0669,75.4573,2023-11-04,94.2,223.2
30.7797,75.2566,2023-11-04,88.6,228.6
29.9774,74.1372,2023-11-04,88.3,256.3
31.787,74.9444,2023-11-04,96.9,163.6
29.6626,74.7837,2023-11-04,72.8,252.2
29.8417,75.7583,2023-11-04,85.2,181.4
30.1086,75.4355,2023-11-04,86.8,93.6
32.0811,75.0888,2023-11-04,97.1,140.2
30.5187,75.0087,2023-11-04,83.0,135.6
30.0841,75.3833,2023-11-04,99.8,50.1
30.7158,76.0828,2023-11-04,94.1,251.8
31.3303,75.2725,2023-11-04,86.0,189.9
30.1668,74.0,2023-11-04,82.1,44.2
31.5959,74.8565,2023-11-04,79.2,150.1
30.9083,75.0172,2023-11-04,90.4,122.7
30.0032,75.9841,2023-11-04,85.0,185.4
30.307,75.1886,2023-11-04,70.4,154.3
31.6659,75.3018,2023-11-04,93.6,27.9
30.6338,75.7165,2023-11-04,93.2,123.5
31.5118,75.1207,2023-11-04,93.3,57.9
29.9336,75.8652,2023-11-04,76.5,57.5
29.7284,75.4017,2023-11-04,99.7,106.3
30.2247,75.7762,2023-11-04,89.5,64.0
29.8789,76.3076,2023-11-04,81.9,53.7
30.306,75.646,2023-11-04,76.4,167.4
30.0529,75.9791,2023-11-04,92.8,34.4
29.7347,76.3176,2023-11-04,72.4,239.9
29.04,76.4214,2023-11-04,72.8,60.3
31.4642,74.9225,2023-11-04,89.5,153.2
31.7668,74.6146,2023-11-04,97.4,20.5
30.1448,75.6347,2023-11-04,91.9,26.9
29.3859,75.7585,2023-11-04,73.5,247.5
30.2619,74.8011,2023-11-04,77.9,187.1
29.5398,75.5317,2023-11-04,79.4,226.1
29.3797,76.2934,2023-11-04,91.6,214.8
30.113,76.1097,2023-11-04,77.5,241.0
29.9716,75.2492,2023-11-04,79.4,160.4
30.1461,74.5776,2023-11-04,73.0,230.2
30.2605,76.0018,2023-11-04,70.5,70.4
29.5658,75.5315,2023-11-04,96.5,130.0
31.7243,74.8906,2023-11-04,77.5,91.2
30.3921,76.0408,2023-11-04,74.3,153.0
30.5845,74.8629,2023-11-04,87.8,196.3
29.1484,75.9572,2023-11-04,85.9,64.5
30.4819,75.056,2023-11-04,98.9,220.5
32.0612,74.9967,2023-11-04,70.8,267.8
29.1699,76.3168,2023-11-04,82.6,15.7
29.5075,76.2843,2023-11-04,86.1,223.7
29.8725,76.0909,2023-11-04,71.1,108.4
30.8897,74.5786,2023-11-04,81.3,262.1
31.9641,74.9618,2023-11-04,90.9,268.2
29.8789,75.4329,2023-11-04,92.9,108.6
30.3522,75.6378,2023-11-04,92.6,60.3
30.3496,75.2419,2023-11-04,89.4,33.4
30.5419,76.0383,2023-11-04,94.8,67.7
23.2893,81.0783,2023-11-05,62.3,5.4
20.3423,85.174,2023-11-05,94.6,29.6
18.4984,83.6383,2023-11-05,92.9,7.8
15.3716,82.8149,2023-11-05,65.6,26.5
25.6433,81.8747,2023-11-05,68.2,14.2
17.5594,81.9103,2023-11-05,74.6,8.1
10.5211,77.2642,2023-11-05,84.0,29.9
15.2426,77.3572,2023-11-05,83.7,33.6
22.3346,74.8709,2023-11-05,53.5,19.1
20.3437,78.3359,2023-11-05,70.4,4.9
25.6854,81.5982,2023-11-05,58.2,10.0
14.9045,78.0368,2023-11-05,64.3,37.5
20.615,82.3565,2023-11-05,51.4,3.5
24.6055,81.4432,2023-11-05,61.8,29.3
25.7574,77.0967,2023-11-05,87.5,34.8
20.232,80.6116,2023-11-05,80.2,17.5
25.2158,73.6158,2023-11-05,68.5,4.0
20.9466,75.3548,2023-11-05,64.5,24.7
24.4719,85.6365,2023-11-05,92.4,17.2
11.699,74.5252,2023-11-05,76.0,13.2
19.6304,84.19,2023-11-05,57.3,16.7
25.9831,79.6044,2023-11-05,87.2,25.4
12.8519,84.053,2023-11-05,75.0,15.1
15.0933,78.7695,2023-11-05,68.6,3.8
18.002,85.7675,2023-11-05,70.7,5.6
21.2951,76.9978,2023-11-05,69.2,11.6
22.5425,83.0084,2023-11-05,66.6,34.4
16.299,83.5209,2023-11-05,56.0,36.0
15.9035,78.505,2023-11-05,94.3,13.9
18.0613,77.7788,2023-11-05,94.0,10.8
14.989,83.006,2023-11-05,76.7,4.7
30.0259,75.5106,2023-11-05,78.6,215.4
30.1785,75.365,2023-11-05,70.9,198.0
30.1334,76.095,2023-11-05,88.0,253.3
30.6201,76.6548,2023-11-05,75.0,164.3
30.44,74.5173,2023-11-05,85.7,234.0
29.7439,75.86,2023-11-05,78.9,158.4
29.5646,75.9193,2023-11-05,88.5,108.6
30.1056,74.9488,2023-11-05,75.9,213.4
30.1522,75.7928,2023-11-05,74.8,194.5
30.5549,74.5579,2023-11-05,96.7,109.4
30.507,75.0504,2023-11-05,91.7,220.6
30.0453,76.0405,2023-11-05,85.4,226.2
30.195,74.6347,2023-11-05,92.8,91.8
31.1416,75.5583,2023-11-05,90.9,77.8
31.6726,74.7588,2023-11-05,72.6,172.0
30.5684,76.0872,2023-11-05,92.3,146.9
31.3882,74.9597,2023-11-05,92.8,162.1
30.4756,76.128,2023-11-05,77.0,146.2
29.9239,75.4023,2023-11-05,85.1,157.7
30.3281,74.6146,2023-11-05,91.0,263.6
30.4582,75.3108,2023-11-05,74.2,112.9
30.9664,76.0482,2023-11-05,97.9,105.4
29.9653,76.0376,2023-11-05,83.8,172.3
29.4234,76.6355,2023-11-05,86.5,234.3
30.4693,75.1999,2023-11-05,72.4,106.4
30.3717,74.2721,2023-11-05,97.0,21.8
31.2318,74.448,2023-11-05,89.8,224.9
30.3358,75.992,2023-11-05,80.2,48.8
29.9577,75.2425,2023-11-05,91.2,83.2
29.8588,75.1552,2023-11-05,91.4,116.7
29.6078,75.9094,2023-11-05,92.1,35.3
32.2054,74.6896,2023-11-05,90.7,56.3
30.1101,76.4133,2023-11-05,82.0,116.9
32.4173,74.8741,2023-11-05,72.2,134.4
29.7051,74.9021,2023-11-05,74.0,183.8
30.1992,75.884,2023-11-05,72.8,151.0
31.9373,75.5504,2023-11-05,85.7,109.9
30.046,74.7088,2023-11-05,90.1,263.6
31.2102,75.3999,2023-11-05,79.4,53.6
31.5623,74.4797,2023-11-05,79.2,237.5
31.3495,75.2471,2023-11-05,75.4,153.4
30.9174,75.2216,2023-11-05,83.7,250.1
31.3219,74.2598,2023-11-05,95.5,223.5
29.4353,76.1351,2023-11-05,71.6,247.5
30.6224,74.2372,2023-11-05,85.1,190.8
31.2851,75.0122,2023-11-05,98.1,140.1
29.657,76.1496,2023-11-05,70.7,35.4
29.6543,75.4323,2023-11-05,75.1,26.3
30.2797,75.3897,2023-11-05,72.1,62.1
29.4212,76.1308,2023-11-05,91.6,209.0
30.5184,75.9523,2023-11-05,90.2,262.7
30.2081,76.2293,2023-11-05,80.1,235.7
29.9095,76.873,2023-11-05,93.1,54.2
30.0929,76.4233,2023-11-05,85.5,152.8
30.4855,75.7014,2023-11-05,98.0,224.8
31.1702,75.4234,2023-11-05,96.0,198.4
29.881,75.614,2023-11-05,87.0,208.4
29.2071,76.5543,2023-11-05,91.0,202.6
30.0316,76.1166,2023-11-05,86.8,136.7
29.7869,75.1465,2023-11-05,84.3,128.1
31.6531,74.886,2023-11-05,77.4,231.7
30.3361,74.7088,2023-11-05,99.6,129.5
30.1007,75.8102,2023-11-05,90.2,45.4
30.5946,74.8956,2023-11-05,86.0,29.0
31.0732,75.083,2023-11-05,73.0,176.1
30.1477,75.5328,2023-11-05,90.3,78.3
29.7759,75.4022,2023-11-05,88.9,76.1
29.9781,74.8258,2023-11-05,94.2,263.1
31.1998,74.6651,2023-11-05,95.7,137.9
31.4136,74.7415,2023-11-05,91.1,250.0
30.707,74.7643,2023-11-05,76.5,36.2
30.0946,76.273,2023-11-05,97.0,43.2
30.281,76.0726,2023-11-05,91.2,115.7
31.3541,75.1072,2023-11-05,75.4,261.7
29.8227,75.3523,2023-11-05,94.6,61.2
29.8471,75.8261,2023-11-05,90.7,58.5
30.9207,75.2939,2023-11-05,88.9,63.2
30.6112,76.7337,2023-11-05,85.9,230.3
31.5884,74.6805,2023-11-05,71.5,185.3
31.4481,74.6814,2023-11-05,77.6,159.6
31.0828,75.4102,2023-11-05,91.7,236.7
29.9294,76.9222,2023-11-05,96.8,194.9
29.3566,75.3841,2023-11-05,95.3,242.3
31.8272,74.5425,2023-11-05,97.5,66.6
31.8523,75.0656,2023-11-05,77.0,127.5
30.1258,76.4584,2023-11-05,86.7,42.7
30.293,75.734,2023-11-05,93.4,186.0
30.1475,76.9802,2023-11-05,86.1,58.2
29.7461,75.9685,2023-11-05,94.6,24.6
29.8286,74.441,2023-11-05,76.3,112.3
30.3803,75.2943,2023-11-05,79.5,160.6
29.7838,76.0645,2023-11-05,78.9,182.1
30.513,75.3204,2023-11-05,93.0,164.9
30.1277,75.7794,2023-11-05,74.8,44.6
30.0209,75.5039,2023-11-05,88.2,239.7
31.2313,74.8194,2023-11-05,89.7,213.9
30.8544,75.7828,2023-11-05,92.5,99.1
30.5357,75.3706,2023-11-05,94.3,231.4
30.4949,76.2514,2023-11-05,72.9,192.9
30.0839,75.3177,2023-11-05,77.2,136.5
30.1021,76.7876,2023-11-05,85.8,189.9
30.2828,76.0034,2023-11-05,91.3,52.8
29.5004,76.5659,2023-11-05,77.7,132.1
29.8997,75.2743,2023-11-05,84.7,31.6
30.8174,74.9212,2023-11-05,95.4,151.4
30.1364,76.9251,2023-11-05,83.3,27.1
32.1301,74.7928,2023-11-05,92.5,112.6
29.6857,75.4846,2023-11-05,88.7,153.1
30.2277,76.1151,2023-11-05,78.4,25.6
30.0071,75.4793,2023-11-05,97.6,24.5
30.1505,76.1875,2023-11-05,82.8,187.6
30.2468,75.7634,2023-11-05,93.0,199.8
31.1752,74.9365,2023-11-05,97.9,239.5
29.9228,76.6439,2023-11-05,84.2,142.0
29.8033,75.6275,2023-11-05,82.7,131.6
30.7644,75.4631,2023-11-05,78.6,148.3
29.9816,74.9718,2023-11-05,81.3,156.2
31.8349,75.2716,2023-11-05,86.8,63.7
29.6731,76.3098,2023-11-05,92.5,116.1
29.9853,75.0173,2023-11-05,86.4,129.5
30.2701,77.0918,2023-11-05,97.8,252.1
29.9612,75.3663,2023-11-05,78.5,84.5
29.6379,75.6337,2023-11-05,81.9,249.7
29.8667,75.606,2023-11-05,98.7,174.4
29.326,75.7026,2023-11-05,71.9,136.9
29.5968,76.2614,2023-11-05,96.3,244.2
32.0639,74.8584,2023-11-05,89.4,68.0
29.8355,76.6643,2023-11-05,72.8,250.3
30.2084,75.148,2023-11-05,87.5,78.4
29.9614,76.4204,2023-11-05,93.6,194.4
30.1945,75.7613,2023-11-05,71.2,104.7
29.3193,76.6455,2023-11-05,75.3,232.6
30.1533,75.6489,2023-11-05,98.8,214.0
30.2094,75.9202,2023-11-05,87.2,203.8
30.3525,75.1749,2023-11-05,78.6,115.6
29.8905,75.2339,2023-11-05,89.0,148.8
31.7647,75.2433,2023-11-05,90.6,224.7
30.3657,75.1234,2023-11-05,74.9,22.0
29.5014,76.8584,2023-11-05,78.7,165.9
30.5842,75.8584,2023-11-05,94.9,86.2
30.2823,75.2794,2023-11-05,74.9,208.6
31.7973,75.0954,2023-11-05,81.8,98.8
30.5369,75.6179,2023-11-05,95.1,46.9
29.6982,75.6552,2023-11-05,77.6,69.3
31.0621,76.201,2023-11-05,78.4,22.5
30.675,75.3719,2023-11-05,86.6,235.9
30.6946,75.8389,2023-11-05,97.0,142.9
30.0137,75.3295,2023-11-05,92.2,213.3
30.3175,75.2237,2023-11-05,95.7,159.4
29.6383,75.6618,2023-11-05,79.4,265.2
30.3099,75.4067,2023-11-05,96.0,162.7
29.9991,75.7117,2023-11-05,100.0,105.6
30.4723,75.7549,2023-11-05,75.7,227.6
30.4918,75.0134,2023-11-05,99.3,203.0
29.803,74.0997,2023-11-05,73.8,218.6
30.1694,76.8697,2023-11-05,95.4,245.2
30.2763,74.0,2023-11-05,89.0,227.5
31.315,74.9887,2023-11-05,99.8,51.6
29.6505,76.0339,2023-11-05,76.9,39.6
29.7689,75.2486,2023-11-05,83.0,32.5
29.9922,76.1648,2023-11-05,72.2,128.3
30.534,76.1995,2023-11-05,72.3,103.9
30.1665,74.7157,2023-11-05,80.3,67.8
30.2357,75.7343,2023-11-05,89.1,140.1
29.6744,76.3557,2023-11-05,91.2,160.5
31.7661,74.6192,2023-11-05,78.8,206.9
30.0441,75.2836,2023-11-05,91.7,202.8
30.148,75.0627,2023-11-05,74.8,21.1
30.1831,75.981,2023-11-05,91.3,22.5
30.2837,74.7668,2023-11-05,89.5,168.2
29.6723,76.1912,2023-11-05,97.1,153.7
29.6977,74.5501,2023-11-05,94.2,228.8
30.7428,76.175,2023-11-05,85.7,100.3
31.2111,75.7726,2023-11-05,71.7,210.5
30.0166,75.8614,2023-11-05,78.2,99.8
29.7363,74.3979,2023-11-05,94.0,17.8
30.3257,76.0048,2023-11-05,92.4,149.8
30.2247,74.9214,2023-11-05,74.8,117.9
30.6466,74.9426,2023-11-05,90.6,82.5
30.512,74.6979,2023-11-05,93.4,135.6
30.0298,75.8503,2023-11-05,77.2,196.5
29.392,77.3046,2023-11-05,74.7,256.5
31.0068,75.5315,2023-11-05,71.4,43.7
29.9883,75.3317,2023-11-05,87.5,145.9
31.7771,75.2035,2023-11-05,72.3,95.3
31.155,75.1915,2023-11-05,71.6,186.1
29.6194,76.8319,2023-11-05,70.6,198.9
29.6539,75.7789,2023-11-05,83.1,79.3
29.3653,76.0343,2023-11-05,78.8,51.5
29.2977,74.5545,2023-11-05,85.7,26.4
30.488,75.1759,2023-11-05,91.7,116.7
29.5164,75.2928,2023-11-05,70.9,236.7
31.0216,75.7898,2023-11-05,91.4,147.0
30.5763,75.6082,2023-11-05,81.4,182.3
29.6841,76.0109,2023-11-05,93.9,268.5
31.3331,75.4011,2023-11-05,91.9,138.2
30.1493,76.4188,2023-11-05,97.3,241.3
29.4605,76.7242,2023-11-05,86.4,159.5
31.6195,74.9599,2023-11-05,81.3,203.1
30.3701,75.0452,2023-11-05,71.2,88.8
31.3979,74.8082,2023-11-05,75.8,63.6
31.7619,75.0127,2023-11-05,93.3,30.8
30.0514,75.6647,2023-11-05,83.0,146.1
31.7607,74.8903,2023-11-05,91.2,199.4
31.5312,75.0731,2023-11-05,89.8,194.0
31.5847,75.3427,2023-11-05,76.4,177.9
31.8503,75.0728,2023-11-05,96.2,210.0
30.9221,74.7345,2023-11-05,70.2,163.4
29.7681,75.8569,2023-11-05,77.2,68.7
29.9943,76.5912,2023-11-05,89.0,79.1
31.6601,74.7037,2023-11-05,88.9,225.8
29.9518,76.1537,2023-11-05,84.0,216.5
30.1858,75.3856,2023-11-05,88.9,186.6
30.1112,75.4711,2023-11-05,80.0,170.9
29.6372,76.8645,2023-11-05,79.1,244.9
30.1945,75.9249,2023-11-05,76.2,268.7
30.8138,75.6969,2023-11-05,71.2,119.1
30.2368,74.3663,2023-11-05,89.3,241.9
29.6133,75.8527,2023-11-05,72.3,116.3
29.8149,74.3292,2023-11-05,76.0,203.5
30.0234,74.6599,2023-11-05,98.3,121.9
30.3139,74.9401,2023-11-05,90.0,115.9
30.404,75.526,2023-11-05,74.5,162.3
29.6727,75.1362,2023-11-05,95.3,248.2
29.6807,76.0759,2023-11-05,94.8,117.6
32.058,75.4274,2023-11-05,97.2,110.1
30.1855,75.186,2023-11-05,71.7,210.2
30.0454,74.8422,2023-11-05,86.8,91.7
29.7813,76.3069,2023-11-05,83.1,222.4
29.4272,74.8052,2023-11-05,82.4,63.1
30.1654,75.8203,2023-11-05,96.3,163.8
30.4519,75.7005,2023-11-05,75.9,61.2
29.8879,75.5184,2023-11-05,91.1,142.0
30.2555,75.4308,2023-11-05,80.1,26.0
31.145,74.4712,2023-11-05,72.0,246.7
29.3043,76.6313,2023-11-05,82.7,141.1
29.3446,76.1726,2023-11-05,80.0,113.1
30.1194,75.677,2023-11-05,76.4,217.7
30.3726,75.4169,2023-11-05,93.3,131.4
30.0765,75.3168,2023-11-05,72.1,169.7
29.6708,74.1985,2023-11-05,76.3,33.7
29.9365,75.1715,2023-11-05,95.9,243.4
31.9447,74.2538,2023-11-05,89.7,95.1
32.385,75.0023,2023-11-05,84.7,51.2
30.2888,75.335,2023-11-05,88.7,50.4
30.3101,75.1392,2023-11-05,93.4,27.9
31.5073,75.0704,2023-11-05,98.2,55.1
30.1922,75.935,2023-11-05,94.7,258.5
30.038,74.7364,2023-11-05,95.4,58.3
30.9299,74.8478,2023-11-05,80.8,126.2
31.4735,74.9404,2023-11-05,74.8,265.3
29.7936,76.0336,2023-11-05,94.5,106.5
29.6789,75.3962,2023-11-05,85.2,118.1
31.7089,75.5344,2023-11-05,72.7,218.0
30.0615,74.8707,2023-11-05,83.2,256.9
29.1586,75.9684,2023-11-05,89.9,83.9
30.0507,75.9086,2023-11-05,81.5,223.2
30.1163,75.3174,2023-11-05,86.8,241.2
31.7338,75.0004,2023-11-05,97.7,266.8
30.309,75.6738,2023-11-05,94.7,92.2
30.3986,75.7309,2023-11-05,70.4,208.5
30.3172,75.4848,2023-11-05,97.2,49.5
30.09,76.6228,2023-11-05,97.2,250.2
30.547,75.725,2023-11-05,77.8,252.4
29.1225,76.8221,2023-11-05,91.4,183.5
29.4139,76.889,2023-11-05,70.3,235.4
30.0468,74.6617,2023-11-05,72.0,123.8
30.1961,75.7288,2023-11-05,93.2,67.6
31.5453,75.2999,2023-11-05,99.4,100.8
30.0752,74.7117,2023-11-05,71.6,68.2
31.1639,74.4032,2023-11-05,82.7,186.2
30.4123,75.5902,2023-11-05,84.9,51.1
30.1842,75.3916,2023-11-05,86.2,136.9
30.2525,76.0841,2023-11-05,73.0,137.5
30.3585,74.9721,2023-11-05,88.5,168.9
29.4462,76.8628,2023-11-05,88.1,268.7
29.8602,74.7136,2023-11-05,98.0,62.6
29.3798,75.5798,2023-11-05,90.8,210.8
31.4748,75.1635,2023-11-05,88.3,169.8
31.7323,74.8041,2023-11-05,93.8,112.2
29.6539,75.6447,2023-11-05,72.7,144.1
30.0214,76.0719,2023-11-05,85.0,30.0
30.9033,75.0344,2023-11-05,96.8,248.3
31.6793,74.7271,2023-11-05,71.7,157.9
30.0287,75.5923,2023-11-05,98.9,89.9
30.0325,74.8069,2023-11-05,78.3,125.0
30.2148,75.8031,2023-11-05,74.3,267.7
31.216,75.2548,2023-11-05,94.9,181.4
29.9854,75.7624,2023-11-05,93.1,219.3
29.678,74.6834,2023-11-05,93.1,175.6
29.4911,75.4519,2023-11-05,76.2,218.5
30.1304,75.9896,2023-11-05,70.5,248.8
30.2915,76.0179,2023-11-05,87.6,135.4
31.2543,74.6811,2023-11-05,82.5,59.5
29.4153,76.4271,2023-11-05,79.6,29.5
30.7081,74.9238,2023-11-05,71.3,27.3
29.681,75.8426,2023-11-05,87.6,33.2
30.0964,75.1914,2023-11-05,98.5,138.8
29.9156,75.5027,2023-11-05,88.7,63.9
29.6572,76.5217,2023-11-05,78.7,133.1
30.2146,76.7307,2023-11-05,98.4,143.8
30.2027,74.958,2023-11-05,79.1,25.9
29.8285,75.8243,2023-11-05,76.7,255.7
29.2184,74.7945,2023-11-05,95.6,231.7
31.893,74.7399,2023-11-05,95.5,226.3
30.0336,74.9088,2023-11-05,98.1,212.0
30.3013,75.1835,2023-11-05,90.1,259.8
30.8012,75.5816,2023-11-05,95.0,137.0
31.433,74.3947,2023-11-05,81.8,126.4
31.1933,75.307,2023-11-05,99.2,190.3
29.9924,76.3075,2023-11-05,98.3,102.0
30.736,75.5395,2023-11-05,82.4,234.7
29.998,76.6111,2023-11-05,89.1,117.5
31.332,75.8612,2023-11-05,75.4,62.1
30.1204,75.6784,2023-11-05,94.1,132.4
30.1364,74.8747,2023-11-05,71.3,108.7
29.9461,75.1605,2023-11-05,99.4,138.0
29.8789,76.2094,2023-11-05,87.6,49.6
29.6152,74.8871,2023-11-05,83.2,254.8
29.7712,74.906,2023-11-05,87.9,221.5
30.0401,75.5716,2023-11-05,96.2,239.2
30.516,74.8949,2023-11-05,84.1,156.2
30.0597,74.0,2023-11-05,89.3,194.4
29.8561,74.7617,2023-11-05,70.9,19.0
30.4058,74.5704,2023-11-05,74.5,64.1
29.97,76.3268,2023-11-05,82.1,226.7
30.3111,75.5454,2023-11-05,75.6,83.6
29.7197,75.3126,2023-11-05,78.4,50.1
29.6181,75.6381,2023-11-05,71.6,216.3
29.6659,74.9111,2023-11-05,89.8,53.2
